date,time,close,high,low,open
21-12-2015,10:45:00,7807.3,7815.85,7805.6,7813
21-12-2015,10:55:00,7806.8,7810.65,7802.7,7807.35
21-12-2015,11:05:00,7799.8,7807.1,7799.45,7806.9
21-12-2015,11:15:00,7800.45,7801.2,7794.4,7799.65
21-12-2015,11:25:00,7804.15,7804.75,7797.5,7800.25
21-12-2015,11:35:00,7802.7,7804.85,7800.8,7804.2
21-12-2015,11:45:00,7804.6,7805.05,7798.95,7802.85
21-12-2015,11:55:00,7806.05,7808.15,7804.4,7804.9
21-12-2015,12:05:00,7806.25,7811.65,7804.9,7806.1
21-12-2015,12:15:00,7805.1,7808,7803.75,7805.95
21-12-2015,12:25:00,7807.5,7807.6,7801.35,7804.85
21-12-2015,12:35:00,7814.7,7814.8,7807.1,7807.25
21-12-2015,12:45:00,7815.05,7816.75,7812.4,7814.6
21-12-2015,12:55:00,7812.75,7815.85,7811.9,7815.05
21-12-2015,13:05:00,7818.3,7818.65,7810.9,7812.55
21-12-2015,13:15:00,7819.15,7822.05,7817.8,7818.3
21-12-2015,13:25:00,7816.45,7820.55,7816,7818.9
21-12-2015,13:35:00,7819.45,7819.6,7814.4,7816.2
21-12-2015,13:45:00,7825.45,7826.25,7818.1,7819.4
21-12-2015,13:55:00,7825,7827.95,7823.8,7825.45
21-12-2015,14:05:00,7824.45,7825.85,7820.3,7824.85
21-12-2015,14:15:00,7831.55,7835.15,7824.2,7824.8
21-12-2015,14:25:00,7831.5,7834.75,7830.65,7831.6
21-12-2015,14:35:00,7830.55,7831.9,7825.9,7831.35
21-12-2015,14:45:00,7834.55,7835.05,7830.2,7830.7
21-12-2015,14:55:00,7829.75,7837.3,7824,7835.1
21-12-2015,15:05:00,7836.1,7839.65,7827.9,7829.05
21-12-2015,15:15:00,7834.1,7840.05,7830.55,7836.2
21-12-2015,15:25:00,7830.6,7835.3,7827.9,7832.95
22-12-2015,09:15:00,7820.05,7829.65,7817.55,7829.4
22-12-2015,09:25:00,7805.75,7820.25,7804.6,7820.15
22-12-2015,09:35:00,7809.35,7812.55,7802.1,7805.65
22-12-2015,09:45:00,7814.6,7815.35,7808.65,7809
22-12-2015,09:55:00,7818.8,7822.85,7813.9,7814.65
22-12-2015,10:05:00,7823.3,7826.25,7815.85,7818.6
22-12-2015,10:15:00,7825.75,7830.65,7823.35,7823.35
22-12-2015,10:35:00,7825.15,7827.4,7824,7826.6
22-12-2015,10:45:00,7821.45,7825.9,7820.65,7825.2
22-12-2015,10:55:00,7815.25,7822.65,7813.5,7821.65
22-12-2015,11:05:00,7819.4,7820.6,7815.2,7815.55
22-12-2015,11:15:00,7825.5,7825.75,7818.6,7819.75
22-12-2015,11:25:00,7826.5,7827.15,7823.15,7825.65
22-12-2015,11:35:00,7823.1,7827.6,7822.9,7826.45
22-12-2015,11:45:00,7821.2,7823.85,7819.75,7823.25
22-12-2015,11:55:00,7823.3,7823.45,7820.35,7821.35
22-12-2015,12:05:00,7824.2,7825.05,7822.55,7823.2
22-12-2015,12:15:00,7827.5,7827.75,7823.05,7824.35
22-12-2015,12:25:00,7835.2,7836.5,7825.25,7827.45
22-12-2015,12:35:00,7831.6,7837.25,7831.45,7835.5
22-12-2015,12:45:00,7835.7,7836.05,7829.05,7831.65
22-12-2015,12:55:00,7831.55,7837.05,7831,7835.55
22-12-2015,13:05:00,7835.2,7835.3,7830.1,7831.65
22-12-2015,13:15:00,7838.25,7840.4,7835.35,7835.35
22-12-2015,13:25:00,7843.65,7844.4,7835.9,7838.35
22-12-2015,13:35:00,7841.1,7846.25,7840.9,7843.6
22-12-2015,13:45:00,7822.15,7842,7818.9,7841.5
22-12-2015,13:55:00,7816.15,7824.9,7807.2,7822.15
22-12-2015,14:05:00,7821.3,7822.4,7812.55,7816.2
22-12-2015,14:15:00,7787.85,7822.4,7787.7,7820.75
22-12-2015,14:25:00,7785.05,7790,7777.05,7787.8
22-12-2015,14:35:00,7788.7,7796.1,7785.3,7785.3
22-12-2015,14:45:00,7795.75,7799.75,7788.9,7788.9
22-12-2015,14:55:00,7789.75,7798.15,7783.45,7795.7
22-12-2015,15:05:00,7786.4,7795.4,7784.5,7789.55
22-12-2015,15:15:00,7783.95,7786.8,7778.6,7786.5
22-12-2015,15:25:00,7787.25,7790.25,7782.8,7783.6
23-12-2015,09:15:00,7846,7846,7826.55,7830.45
23-12-2015,09:25:00,7844,7853.2,7843,7845.7
23-12-2015,09:35:00,7847.3,7852.4,7841.55,7843.75
23-12-2015,09:45:00,7843.35,7848.05,7842.6,7847.65
23-12-2015,09:55:00,7849.35,7850.6,7842.65,7843.35
23-12-2015,10:05:00,7854.3,7858.2,7848.7,7849.3
23-12-2015,10:15:00,7859.55,7864,7853.4,7854.2
23-12-2015,10:25:00,7860.15,7864.55,7858.85,7859.65
23-12-2015,10:35:00,7860.15,7861.35,7857.9,7860.15
23-12-2015,10:45:00,7859.95,7861.4,7857.6,7860.25
23-12-2015,10:55:00,7860.3,7862.35,7858.55,7860.05
23-12-2015,11:05:00,7861.85,7864.75,7859.1,7860.3
23-12-2015,11:15:00,7862.95,7863.35,7858.7,7862
23-12-2015,11:25:00,7862.3,7865.9,7861.15,7863.05
23-12-2015,11:35:00,7855.4,7863.35,7850.85,7862.3
23-12-2015,11:45:00,7855.85,7858.2,7854,7855.7
23-12-2015,11:55:00,7860.05,7860.65,7855.8,7856.05
23-12-2015,12:05:00,7855.6,7860.6,7855.55,7860.45
23-12-2015,12:15:00,7854.75,7855.85,7853.8,7855.55
23-12-2015,12:25:00,7852.65,7854.75,7849.7,7854.45
23-12-2015,12:35:00,7850.85,7853.1,7847.8,7852.1
23-12-2015,12:45:00,7858.2,7858.7,7850.4,7851
23-12-2015,12:55:00,7856.2,7859.8,7854.95,7858.2
23-12-2015,13:05:00,7857.1,7858.35,7855.65,7856.15
23-12-2015,13:15:00,7856.6,7859.2,7856.4,7857.05
23-12-2015,13:25:00,7859.55,7864.85,7855.7,7856.75
23-12-2015,13:35:00,7860.65,7862.65,7858.25,7859.45
23-12-2015,13:45:00,7864.4,7866.4,7858.35,7861.05
23-12-2015,13:55:00,7865.8,7866.6,7862.7,7864.35
23-12-2015,14:05:00,7868.1,7868.4,7863.75,7865.85
23-12-2015,14:15:00,7858.9,7871.1,7856.2,7867.95
23-12-2015,14:25:00,7865.6,7866.1,7858.25,7858.9
23-12-2015,14:35:00,7865.5,7868.45,7863.95,7865.4
23-12-2015,14:45:00,7860.7,7867.25,7860,7865.4
23-12-2015,14:55:00,7866.55,7868.6,7859.65,7860.8
23-12-2015,15:05:00,7866.6,7871.3,7865.45,7866.85
23-12-2015,15:15:00,7864.5,7867.65,7863.15,7867
23-12-2015,15:25:00,7862.5,7866.05,7862,7865.05
24-12-2015,09:15:00,7868.3,7888.75,7862.35,7888.75
24-12-2015,09:25:00,7859.4,7875.5,7859,7868.1
24-12-2015,09:35:00,7861.3,7864.75,7858.65,7859.45
24-12-2015,09:45:00,7861.4,7861.65,7853.95,7861.35
24-12-2015,09:55:00,7858.05,7863.95,7856.65,7861.4
24-12-2015,10:05:00,7862.35,7863.5,7857.9,7858.3
24-12-2015,10:15:00,7866.3,7869.4,7862.35,7862.5
24-12-2015,10:25:00,7867.35,7867.45,7863.15,7866.15
24-12-2015,10:35:00,7863.25,7868.95,7862.75,7866.7
24-12-2015,10:45:00,7864.05,7864.95,7860.4,7863
24-12-2015,10:55:00,7863.75,7866.15,7862,7863.55
24-12-2015,11:05:00,7863.05,7866.1,7862.9,7863.75
24-12-2015,11:15:00,7860.15,7863.65,7860.15,7862.65
24-12-2015,11:25:00,7862.15,7862.75,7858.8,7859.6
24-12-2015,11:35:00,7863.6,7864.25,7861.15,7861.5
24-12-2015,11:45:00,7859.1,7864.75,7859.1,7863.75
24-12-2015,11:55:00,7860.05,7860.8,7857.95,7859.2
24-12-2015,12:05:00,7853.65,7861.2,7853.35,7860
24-12-2015,12:15:00,7856.2,7857.2,7853.1,7853.75
24-12-2015,12:25:00,7859.05,7860,7855.5,7855.8
24-12-2015,12:35:00,7858.85,7861.25,7858.45,7859
24-12-2015,12:45:00,7859.4,7859.9,7855.3,7858.5
24-12-2015,12:55:00,7861.25,7864.4,7858.75,7858.9
24-12-2015,13:05:00,7859.55,7862.3,7859.3,7860.25
24-12-2015,13:15:00,7860.6,7862.95,7859.55,7859.6
24-12-2015,13:25:00,7863.65,7863.65,7859.05,7860.55
24-12-2015,13:35:00,7863.8,7865.4,7862.45,7862.85
24-12-2015,13:45:00,7852.5,7864.6,7852.05,7863.55
24-12-2015,13:55:00,7844.8,7853.45,7844.8,7853.3
24-12-2015,14:05:00,7845.5,7845.75,7835.6,7844.45
24-12-2015,14:15:00,7848.85,7850.05,7845,7845
24-12-2015,14:25:00,7856.35,7858.2,7848.75,7848.75
24-12-2015,14:35:00,7852.05,7859,7851.7,7856.2
24-12-2015,14:45:00,7858.05,7858.85,7851.8,7852.1
24-12-2015,14:55:00,7852.35,7859.05,7852.35,7858.1
24-12-2015,15:05:00,7860.8,7862.6,7850.55,7852.3
24-12-2015,15:15:00,7865.45,7868.2,7856.8,7860.45
24-12-2015,15:25:00,7863,7866.45,7860.75,7865.55
28-12-2015,09:15:00,7885.15,7890.6,7864.45,7865.1
28-12-2015,09:25:00,7893.25,7894.55,7883.15,7884.95
28-12-2015,09:35:00,7895.75,7898.2,7892.75,7893.55
28-12-2015,09:45:00,7902.35,7902.7,7892.45,7896.6
28-12-2015,09:55:00,7899.1,7903.25,7898.3,7902.4
28-12-2015,10:05:00,7901.25,7904.9,7899.3,7899.35
28-12-2015,10:15:00,7894.4,7901.95,7892.7,7901.45
28-12-2015,10:25:00,7899.6,7901.95,7893.65,7894.25
28-12-2015,10:35:00,7899,7900.75,7898.1,7899.3
28-12-2015,10:45:00,7900.05,7900.9,7897.65,7898.65
28-12-2015,10:55:00,7896.55,7901.25,7896.1,7900
28-12-2015,11:05:00,7896.15,7897.8,7894.9,7896.5
28-12-2015,11:15:00,7896.75,7896.95,7893.3,7896.15
28-12-2015,11:25:00,7897.75,7898.1,7894.9,7896.65
28-12-2015,11:35:00,7899.95,7901.55,7896.8,7898.1
28-12-2015,11:45:00,7901.45,7904.45,7899.3,7900
28-12-2015,11:55:00,7903.7,7905.55,7901.55,7902.5
28-12-2015,12:05:00,7905.35,7906.85,7901.85,7903.05
28-12-2015,12:15:00,7903.75,7906.8,7902.7,7905.5
28-12-2015,12:25:00,7905.25,7907.25,7903.35,7904.05
28-12-2015,12:35:00,7896.9,7906,7896.9,7904.75
28-12-2015,12:45:00,7901.2,7903,7895.7,7897.65
28-12-2015,12:55:00,7903.8,7905.35,7901.15,7901.15
28-12-2015,13:05:00,7909.45,7910.75,7901.2,7903.75
28-12-2015,13:15:00,7909.85,7913.5,7909,7909.25
28-12-2015,13:25:00,7908.45,7911.75,7906.2,7909.9
28-12-2015,13:35:00,7912.1,7912.45,7905.5,7909.15
28-12-2015,13:45:00,7908.05,7915.65,7908.05,7912.6
28-12-2015,13:55:00,7909.6,7911.4,7905.25,7908.05
28-12-2015,14:05:00,7913.35,7915.5,7910,7910.05
28-12-2015,14:15:00,7911.75,7913.6,7909.6,7913.45
28-12-2015,14:25:00,7908,7912.25,7902.7,7911.95
28-12-2015,14:35:00,7920.85,7924.35,7907.3,7907.75
28-12-2015,14:45:00,7932.75,7933.7,7920.25,7920.7
28-12-2015,14:55:00,7918.4,7936.85,7917.65,7932.8
28-12-2015,15:05:00,7926.25,7926.6,7911.85,7918.2
28-12-2015,15:15:00,7924.25,7929.65,7922.85,7926.2
28-12-2015,15:25:00,7917.4,7926.4,7917.1,7924.55
29-12-2015,09:15:00,7940.1,7940.4,7924.4,7928.95
29-12-2015,09:25:00,7928.85,7942.1,7924.85,7940.15
29-12-2015,09:35:00,7929.15,7930.5,7924.8,7929.3
29-12-2015,09:45:00,7933.4,7935.75,7929.25,7929.35
29-12-2015,09:55:00,7933.95,7936.55,7933.3,7933.45
29-12-2015,10:05:00,7929.75,7935.1,7928.05,7934.1
29-12-2015,10:15:00,7934.55,7935.35,7929.85,7929.85
29-12-2015,10:25:00,7936.2,7936.7,7930.7,7934.55
29-12-2015,10:35:00,7935,7937.25,7932.65,7936.2
29-12-2015,10:45:00,7934,7936.2,7934,7935.25
29-12-2015,10:55:00,7935.65,7937.3,7928.7,7934.25
29-12-2015,11:05:00,7938.95,7941.8,7934.05,7935.6
29-12-2015,11:15:00,7936.1,7940.25,7935.65,7939.1
29-12-2015,11:25:00,7927.85,7937,7927.4,7936.3
29-12-2015,11:35:00,7922.45,7928.35,7921.85,7927.8
29-12-2015,11:45:00,7923.15,7924.15,7917.85,7922.2
29-12-2015,11:55:00,7919.75,7924.4,7919.65,7923.35
29-12-2015,12:05:00,7912.95,7920.3,7912.95,7919.75
29-12-2015,12:15:00,7912.95,7915.6,7912.55,7913.05
29-12-2015,12:25:00,7908.1,7912.95,7906.5,7912.95
29-12-2015,12:35:00,7909.45,7909.75,7903.9,7908.3
29-12-2015,12:45:00,7905.45,7910.3,7905.1,7909.5
29-12-2015,12:55:00,7908.95,7909.85,7902.85,7905.55
29-12-2015,13:05:00,7905.05,7909.7,7904.7,7909
29-12-2015,13:15:00,7912.8,7912.8,7903.9,7905.15
29-12-2015,13:25:00,7917.15,7919.05,7912.05,7912.85
29-12-2015,13:35:00,7917.85,7921.3,7916.3,7917.2
29-12-2015,13:45:00,7927.6,7928.85,7917.75,7917.75
29-12-2015,13:55:00,7935.55,7937.45,7927.2,7927.75
29-12-2015,14:05:00,7935.75,7938.55,7931.45,7935.5
29-12-2015,14:15:00,7936.05,7939.15,7934.7,7935.6
29-12-2015,14:25:00,7935.05,7938.9,7933.45,7936.05
29-12-2015,14:35:00,7932.35,7937.85,7932.15,7935.5
29-12-2015,14:45:00,7931.95,7933.95,7930.25,7932.5
29-12-2015,14:55:00,7924.95,7932.95,7921.25,7931.85
29-12-2015,15:05:00,7929.8,7929.8,7922.6,7925.55
29-12-2015,15:15:00,7928.55,7932.65,7927.15,7929.35
29-12-2015,15:25:00,7930.3,7934.9,7926.8,7928.9
30-12-2015,09:15:00,7938.75,7941.3,7933.5,7940.35
30-12-2015,09:25:00,7936.35,7939.15,7932.1,7938.75
30-12-2015,09:35:00,7932.45,7937.65,7931.2,7936.35
30-12-2015,09:45:00,7927.95,7934.05,7927.9,7932.4
30-12-2015,09:55:00,7933.15,7933.35,7924.45,7927.8
30-12-2015,10:05:00,7930.15,7933.7,7928.5,7932.95
30-12-2015,10:15:00,7933.9,7934.8,7930.1,7930.25
30-12-2015,10:25:00,7934.35,7936,7932.25,7934.65
30-12-2015,10:35:00,7935.6,7936.45,7933.65,7934.15
30-12-2015,10:45:00,7933.8,7937.15,7932.95,7935.75
30-12-2015,10:55:00,7933.1,7935.3,7932.6,7934.05
30-12-2015,11:05:00,7929.55,7934.35,7929.4,7933.5
30-12-2015,11:15:00,7925.9,7930.35,7924.6,7929.85
30-12-2015,11:25:00,7928.4,7929,7925.55,7925.7
30-12-2015,11:35:00,7929.4,7931.2,7927.35,7928.45
30-12-2015,11:45:00,7927.65,7931.35,7927.35,7929.5
30-12-2015,11:55:00,7930.35,7931,7926.25,7927.7
30-12-2015,12:05:00,7928.3,7931.05,7928.15,7930.25
30-12-2015,12:15:00,7931.45,7932.1,7927.8,7928.35
30-12-2015,12:25:00,7929.95,7933.9,7929.35,7931.4
30-12-2015,12:35:00,7929.3,7931.65,7928.05,7929.95
30-12-2015,12:45:00,7930.15,7930.3,7926.3,7929.3
30-12-2015,12:55:00,7930.95,7931.35,7928.8,7930.2
30-12-2015,13:05:00,7935.7,7936.25,7929.65,7930.8
30-12-2015,13:15:00,7930.45,7936.25,7929,7935.7
30-12-2015,13:25:00,7926.75,7931.95,7924.6,7930.3
30-12-2015,13:35:00,7922.55,7927.15,7921.15,7926.75
30-12-2015,13:45:00,7920.95,7924,7916.8,7922.35
30-12-2015,13:55:00,7927.2,7927.85,7919.45,7921
30-12-2015,14:05:00,7926.4,7930.1,7926.4,7927.1
30-12-2015,14:15:00,7915.05,7926.55,7907.2,7926.55
30-12-2015,14:25:00,7920.75,7921.2,7911.7,7914.65
30-12-2015,14:35:00,7913.75,7921.45,7912.15,7920.9
30-12-2015,14:45:00,7911.4,7915.85,7908.5,7913.95
30-12-2015,14:55:00,7896.75,7913.1,7896.6,7911.2
30-12-2015,15:05:00,7896.3,7900.4,7893.7,7897.05
30-12-2015,15:15:00,7897.7,7898.7,7890.15,7896.05
30-12-2015,15:25:00,7895.1,7898.6,7895.1,7897.85
31-12-2015,09:15:00,7901.6,7909.4,7897.6,7897.65
31-12-2015,09:25:00,7897.7,7904.45,7897.15,7901.55
31-12-2015,09:35:00,7895.1,7898.3,7892.55,7897.4
31-12-2015,09:45:00,7901.05,7901.2,7891.35,7895
31-12-2015,09:55:00,7904.1,7904.6,7899.1,7901.05
31-12-2015,10:05:00,7900.8,7904.75,7900,7903.85
31-12-2015,10:15:00,7899.95,7902.05,7899.1,7901.05
31-12-2015,10:25:00,7897.55,7899.95,7896.2,7899.95
31-12-2015,10:35:00,7901,7901.45,7897.15,7897.6
31-12-2015,10:45:00,7906.9,7911.1,7900.8,7900.95
31-12-2015,10:55:00,7906.35,7907.85,7905.4,7906.8
31-12-2015,11:05:00,7911.2,7912.9,7905.65,7906.55
31-12-2015,11:15:00,7912.2,7914.9,7910.25,7911.25
31-12-2015,11:25:00,7910.8,7912.85,7909.8,7912
31-12-2015,11:35:00,7913.3,7915.1,7910.6,7910.9
31-12-2015,11:45:00,7913.15,7913.8,7911.55,7913.3
31-12-2015,11:55:00,7914.1,7915.05,7912.15,7913.1
31-12-2015,12:05:00,7912.3,7914.1,7911.1,7914.05
31-12-2015,12:15:00,7909.2,7913.1,7908.75,7912.4
31-12-2015,12:25:00,7908.25,7909.8,7906.5,7909.35
31-12-2015,12:35:00,7906.35,7908.55,7905.95,7908.15
31-12-2015,12:45:00,7907.8,7909.4,7906.3,7906.45
31-12-2015,12:55:00,7906.15,7909.1,7905.75,7907.35
31-12-2015,13:05:00,7902.4,7906.4,7899.5,7906.25
31-12-2015,13:15:00,7906.9,7907.45,7901.6,7902.15
31-12-2015,13:25:00,7906.9,7908.35,7905.25,7907.05
31-12-2015,13:35:00,7908.95,7910.35,7905.85,7907
31-12-2015,13:45:00,7919.2,7921.7,7908.4,7908.75
31-12-2015,13:55:00,7914.7,7921.9,7913.4,7919.1
31-12-2015,14:05:00,7918.3,7920.7,7912.95,7914.7
31-12-2015,14:15:00,7922.1,7924.3,7917.2,7918.4
31-12-2015,14:25:00,7917.3,7927.75,7916,7922.3
31-12-2015,14:35:00,7921.3,7922.15,7914.25,7917.35
31-12-2015,14:45:00,7921.45,7925.6,7919.3,7921.25
31-12-2015,14:55:00,7944.85,7951.25,7921,7921.15
31-12-2015,15:05:00,7948.1,7954.95,7943.5,7944.85
31-12-2015,15:15:00,7946.6,7950.4,7940.65,7947.3
31-12-2015,15:25:00,7939.75,7948.45,7939.5,7946.7
01-01-2016,09:15:00,7920.4,7939.25,7909.95,7938.45
01-01-2016,09:25:00,7926.7,7928.1,7918.3,7920.55
01-01-2016,09:35:00,7923.6,7928.6,7921.7,7926.8
01-01-2016,09:45:00,7930.55,7930.85,7922.1,7923.5
01-01-2016,09:55:00,7930,7936,7929.1,7930.65
01-01-2016,10:05:00,7931,7931.15,7927.9,7930.15
01-01-2016,10:15:00,7937.8,7939.85,7930.1,7930.6
01-01-2016,10:25:00,7932.65,7938.85,7932.5,7937.55
01-01-2016,10:35:00,7937.4,7937.65,7932.3,7932.5
01-01-2016,10:45:00,7945.25,7945.25,7936.7,7937.6
01-01-2016,10:55:00,7948.65,7950.4,7943.8,7945
01-01-2016,11:05:00,7949.85,7951.85,7948.4,7948.9
01-01-2016,11:15:00,7944.55,7951,7942.55,7949.95
01-01-2016,11:25:00,7946.75,7947.35,7943.15,7944.55
01-01-2016,11:35:00,7940.4,7946.95,7939.8,7946.4
01-01-2016,11:45:00,7944.15,7945.25,7940.4,7940.4
01-01-2016,11:55:00,7946.25,7947.3,7943.7,7944.25
01-01-2016,12:05:00,7942.4,7947.95,7942.15,7946.3
01-01-2016,12:15:00,7937.05,7943.35,7936.15,7942.7
01-01-2016,12:25:00,7940.75,7941.45,7935.3,7937.05
01-01-2016,12:35:00,7932.6,7940.85,7931.85,7940.75
01-01-2016,12:45:00,7936.75,7937.6,7932.1,7932.6
01-01-2016,12:55:00,7934.7,7937.65,7934.25,7936.9
01-01-2016,13:05:00,7929.45,7936.4,7929.45,7934.7
01-01-2016,13:15:00,7925.8,7929.65,7924.5,7929.4
01-01-2016,13:25:00,7937.4,7937.9,7925.85,7925.9
01-01-2016,13:35:00,7956.25,7959.25,7935.7,7937.25
01-01-2016,13:45:00,7961.55,7965.6,7955,7955.45
01-01-2016,13:55:00,7963.7,7969.1,7955.25,7961.7
01-01-2016,14:05:00,7966.45,7969.7,7963.45,7963.6
01-01-2016,14:15:00,7966.5,7970.3,7962.6,7966.65
01-01-2016,14:25:00,7968.7,7972.5,7965.95,7966.45
01-01-2016,14:35:00,7967.55,7971.05,7963.1,7969
01-01-2016,14:45:00,7959.5,7968.05,7958.8,7967.45
01-01-2016,14:55:00,7965.35,7968.1,7958.65,7959.35
01-01-2016,15:05:00,7964.45,7967.45,7961.3,7965.4
01-01-2016,15:15:00,7958.85,7966.3,7958.45,7964.3
01-01-2016,15:25:00,7957.45,7961.9,7957.45,7959.25
04-01-2016,09:15:00,7915.25,7924.55,7902.95,7924.55
04-01-2016,09:25:00,7918.75,7919.65,7911.55,7914.5
04-01-2016,09:35:00,7931.55,7933.95,7918.6,7918.6
04-01-2016,09:45:00,7932.5,7937.45,7929.1,7931.35
04-01-2016,09:55:00,7908.9,7932.65,7900.75,7932.65
04-01-2016,10:05:00,7885.65,7910.75,7878.25,7909.9
04-01-2016,10:15:00,7891.75,7894.5,7879.8,7884.8
04-01-2016,10:25:00,7885,7897.6,7880.15,7891.9
04-01-2016,10:35:00,7874,7886.25,7864.75,7885.35
04-01-2016,10:45:00,7877.2,7877.55,7867.15,7873.9
04-01-2016,10:55:00,7865.4,7877.95,7861.35,7877.2
04-01-2016,11:05:00,7845.45,7867.85,7845.1,7865.15
04-01-2016,11:15:00,7835.25,7845.7,7829.8,7845.5
04-01-2016,11:25:00,7838.4,7842.8,7833.4,7835.3
04-01-2016,11:35:00,7831.9,7841.45,7829.4,7838.6
04-01-2016,11:45:00,7820.35,7832.3,7813.95,7831.6
04-01-2016,11:55:00,7826.55,7827.1,7819.9,7820.95
04-01-2016,12:05:00,7839.9,7839.9,7825.95,7826.05
04-01-2016,12:15:00,7835.9,7840.9,7830.1,7839.8
04-01-2016,12:25:00,7830,7837.55,7825.6,7835.85
04-01-2016,12:35:00,7826.45,7832.75,7823.25,7830.05
04-01-2016,12:45:00,7823.35,7830.6,7823.25,7826.3
04-01-2016,12:55:00,7819.85,7827.35,7819.85,7823.3
04-01-2016,13:05:00,7811.9,7820.15,7810.2,7819.9
04-01-2016,13:15:00,7808.65,7815.25,7807.75,7811.45
04-01-2016,13:25:00,7810.15,7815.35,7808.3,7808.6
04-01-2016,13:35:00,7804.05,7810.2,7797.65,7809.45
04-01-2016,13:45:00,7797,7806.05,7791.25,7804.75
04-01-2016,13:55:00,7793.55,7798.2,7786.5,7797.1
04-01-2016,14:05:00,7798.55,7800.85,7790.1,7793.75
04-01-2016,14:15:00,7800.15,7807.25,7796.55,7798.05
04-01-2016,14:25:00,7796.7,7807.05,7796.05,7799.9
04-01-2016,14:35:00,7789.75,7798.95,7787.45,7796.7
04-01-2016,14:45:00,7798.45,7800.5,7783.75,7789.85
04-01-2016,14:55:00,7798.7,7812.15,7797.6,7798.15
04-01-2016,15:05:00,7784.25,7800.6,7783.55,7799.5
04-01-2016,15:15:00,7792.15,7793.15,7781.5,7784.25
04-01-2016,15:25:00,7789.15,7795.05,7788.25,7792.1
05-01-2016,09:15:00,7814.6,7831.1,7813.35,7828.4
05-01-2016,09:25:00,7808.7,7814.25,7800.05,7814
05-01-2016,09:35:00,7798.95,7809.75,7795.75,7809.15
05-01-2016,09:45:00,7783.75,7799.6,7783.25,7799.15
05-01-2016,09:55:00,7800.3,7803,7783.75,7783.75
05-01-2016,10:05:00,7808.6,7809.6,7799.65,7800.1
05-01-2016,10:15:00,7815.3,7817.3,7805.95,7808.3
05-01-2016,10:25:00,7807.45,7817.35,7806.8,7815.35
05-01-2016,10:35:00,7800.95,7808.4,7799.9,7807.4
05-01-2016,10:45:00,7785.7,7801,7785,7801
05-01-2016,10:55:00,7771.35,7788.1,7770.35,7785.85
05-01-2016,11:05:00,7774.25,7779.1,7768.8,7771.3
05-01-2016,11:15:00,7780.6,7780.6,7768.7,7774.2
05-01-2016,11:25:00,7775.6,7781,7773.7,7780.6
05-01-2016,11:35:00,7765.15,7778.5,7763.3,7775.8
05-01-2016,11:45:00,7776.1,7776.4,7763.65,7765.2
05-01-2016,11:55:00,7782.4,7787.2,7776.3,7776.3
05-01-2016,12:05:00,7792.8,7794.5,7779.45,7782.2
05-01-2016,12:15:00,7785.65,7795.15,7784.75,7792.7
05-01-2016,12:25:00,7794.9,7796.55,7785.25,7785.45
05-01-2016,12:35:00,7800.05,7800.35,7789.1,7794.65
05-01-2016,12:45:00,7804.45,7805.4,7799.05,7800.05
05-01-2016,12:55:00,7803.4,7808.2,7799.85,7804.3
05-01-2016,13:05:00,7806.7,7810.75,7802.05,7803.1
05-01-2016,13:15:00,7801.7,7807.85,7801.45,7806.95
05-01-2016,13:25:00,7805.35,7805.45,7793.75,7801.6
05-01-2016,13:35:00,7799.35,7810.1,7795,7805.2
05-01-2016,13:45:00,7792,7799.75,7790.2,7799.65
05-01-2016,13:55:00,7793.55,7795.6,7787.65,7791.95
05-01-2016,14:05:00,7802.7,7806.7,7793.15,7793.15
05-01-2016,14:15:00,7802.05,7804.9,7800.05,7802.8
05-01-2016,14:25:00,7795.7,7802.05,7795.7,7802.05
05-01-2016,14:35:00,7783.35,7796.95,7782.35,7795.25
05-01-2016,14:45:00,7786.4,7790.9,7781.25,7783.4
05-01-2016,14:55:00,7783.6,7789,7778.55,7786.55
05-01-2016,15:05:00,7785.8,7792.35,7783.15,7783.8
05-01-2016,15:15:00,7782.85,7786.8,7782.05,7785.15
05-01-2016,15:25:00,7779,7783.45,7776.85,7782.85
06-01-2016,09:15:00,7765.6,7788.05,7759.4,7788.05
06-01-2016,09:25:00,7767.6,7775.55,7762.6,7765.3
06-01-2016,09:35:00,7767.85,7774.75,7765.7,7767.6
06-01-2016,09:45:00,7768.6,7773.75,7764.6,7767.15
06-01-2016,09:55:00,7768.4,7772,7762.95,7768.4
06-01-2016,10:05:00,7770.6,7772.5,7766,7768.5
06-01-2016,10:15:00,7778.7,7781.75,7770.25,7770.5
06-01-2016,10:25:00,7783.9,7793.3,7778.95,7778.95
06-01-2016,10:35:00,7785,7786.75,7779.65,7784.05
06-01-2016,10:45:00,7784.55,7789.2,7781.4,7785.05
06-01-2016,10:55:00,7786.35,7792.55,7783.85,7784.5
06-01-2016,11:05:00,7789.95,7791.4,7785.55,7786.5
06-01-2016,11:15:00,7784.45,7797.15,7784.1,7789.85
06-01-2016,11:25:00,7785.9,7786.75,7778.8,7784.2
06-01-2016,11:35:00,7786.45,7786.55,7779.95,7785.45
06-01-2016,11:45:00,7785.1,7786.35,7778.55,7786.35
06-01-2016,11:55:00,7788.2,7791.8,7779.55,7785.15
06-01-2016,12:05:00,7789.1,7791.7,7786.75,7788.2
06-01-2016,12:15:00,7785.9,7791.9,7783.25,7789.3
06-01-2016,12:25:00,7785.85,7787.95,7784.25,7786.05
